W,2054,-3091,-2125,343,318,6363
W,2021,-3234,-2027,743,197,6258
W,2027,-3249,-1807,177,6379,6000
W,2054,-3214,-1690,1,5804,5685
W,2203,-3172,-1762,69,6067,5673
W,2398,-3123,-1846,147,228,5617
W,2600,-3065,-1758,6236,547,5932
W,2626,-3031,-1602,5960,6541,5162
W,2812,-3094,-1685,6047,152,5435
W,2949,-3220,-1801,6361,250,6003
W,2873,-3257,-1775,6383,6254,5681
W,2847,-3310,-1901,286,6440,5642
W,2876,-3442,-2065,820,394,6090
W,2754,-3412,-2055,919,56,6094
W,2778,-3307,-2030,499,148,5908
W,2870,-3248,-2053,409,470,5922
W,2983,-3180,-2038,242,515,6072
W,3071,-3133,-1968,6474,551,6078
W,3053,-3090,-1853,6021,349,5899
W,2945,-3123,-1800,5980,48,5507
W,2811,-3246,-1859,192,6537,5876
W,2552,-3281,-1833,365,6152,5873
W,2402,-3251,-1860,198,6214,5635
W,2283,-3290,-1950,296,6314,5867
W,2258,-3284,-2017,386,6341,6032
W,2390,-3217,-2047,6504,166,5964
W,2518,-3213,-2057,6477,363,5932
W,2558,-3238,-2032,68,34,5993
W,2624,-3223,-1989,6440,6493,5865
W,2659,-3233,-1982,6364,6527,5748
W,2648,-3253,-1996,6540,6385,5806
W,2646,-3256,-2027,83,6451,5872
W,2663,-3259,-2084,279,118,5888
W,2725,-3260,-2113,399,322,6044
W,2765,-3225,-2068,78,166,6005
W,2774,-3191,-1986,6228,6525,5856
W,2775,-3211,-1970,6223,6468,5808
W,2776,-3269,-1976,6538,6485,5950
W,2892,-3314,-1901,132,6434,5958
W,3026,-3363,-1811,278,6377,5900
W,3163,-3410,-1758,454,6204,6081
W,3639,-3433,-1522,229,5974,6487
W,4458,-3230,-763,6251,5676,5988
W,5145,-2483,-125,3231,4063,4312
W,6338,-1047,376,4577,3842,253
W,8552,233,1993,4945,3982,1663
W,10743,279,4363,6029,6152,4236
W,12716,-408,6647,5479,758,1378
W,10029,-5764,8650,3941,1513,3412
W,788,-15883,9388,2645,5468,3638
W,2916,-2160,7979,5363,1892,3716
W,3197,-1579,5238,3610,5875,6264
W,3840,-715,2792,3078,4474,377
W,6746,624,2046,2809,5527,3391
W,10636,756,3652,4049,2117,1201
W,13620,-76,5754,957,244,2755
W,2950,-1154,7957,3472,3714,5133
W,-13410,-15715,9826,2027,6401,3407
W,-6221,-15706,10120,2032,5429,1503
W,3499,-2272,7306,134,793,2456
W,3105,226,3886,3252,4930,3437
W,2254,-1448,2641,6498,6003,6532
W,503,-2087,1984,5210,3922,4598
W,356,-3031,1403,4285,5823,3599
W,1043,-3570,542,315,1729,4362
W,981,-3631,-4,96,2184,5043
W,1006,-3576,-398,226,2922,5362
W,1177,-3551,-749,3,4028,5785
W,1305,-3549,-993,185,4469,5869
W,1358,-3511,-1166,329,4696,5734
W,1341,-3462,-1300,298,4789,5561
W,1325,-3416,-1431,200,4830,5572
W,1351,-3345,-1509,13,5078,5533
W,1377,-3294,-1610,62,5384,5637
W,1392,-3258,-1688,85,5635,5693
W,1408,-3216,-1744,18,5765,5705
W,1432,-3184,-1791,6510,5742,5622
W,1468,-3166,-1851,6444,5834,5616
W,1496,-3167,-1919,6544,6020,5620
W,1523,-3169,-1985,127,6195,5701
W,1555,-3171,-2025,131,6250,5690
W,1574,-3152,-2052,162,6259,5658
W,1581,-3129,-2058,28,6323,5668
W,1578,-3109,-2063,6535,6398,5696
W,1573,-3106,-2061,6505,6376,5711
W,1558,-3128,-2066,6519,6335,5675
W,1534,-3155,-2074,139,6296,5641
W,1513,-3170,-2090,214,6260,5633
W,1512,-3161,-2106,170,6307,5647
W,1521,-3155,-2120,99,6429,5692
W,1520,-3153,-2126,71,6454,5749
W,1522,-3155,-2131,80,6444,5743
W,1529,-3164,-2131,40,6455,5739
W,1538,-3176,-2131,140,6400,5740
W,1554,-3177,-2126,149,6402,5694
