W,-7058,-101,-4073,-291,384,3374
W,-6895,-8,-4030,-41,-113,3216
W,-6666,74,-3996,256,12520,3002
W,-6696,31,-4054,242,6197,2995
W,-6602,-53,-4172,6393,177,3165
W,-6492,-102,-4219,6089,281,3371
W,-6518,-78,-4169,6338,145,3194
W,-6517,-49,-4117,6520,6407,3074
W,-6558,-39,-4078,204,6378,3139
W,-6564,-24,-4066,183,6257,2993
W,-6569,-51,-4098,122,6413,3100
W,-6580,-62,-4123,6481,18,3198
W,-6607,-69,-4126,6398,6509,3103
W,-6647,-84,-4123,6530,19,3044
W,-6705,-83,-4128,149,20,3012
W,-6732,-88,-4158,88,168,3243
W,-6713,-51,-4183,6429,66,3242
W,-6706,-36,-4179,6320,6495,3215
W,-6707,-49,-4151,6312,6403,3257
W,-6789,-79,-4095,147,6458,3077
W,-6844,-122,-4080,354,55,3004
W,-6847,-150,-4105,207,275,3144
W,-6864,-127,-4114,64,208,3156
W,-6865,-97,-4114,6467,20,3130
W,-6890,-78,-4094,6474,6498,3122
W,-6955,-90,-4069,162,6391,2989
W,-6993,-136,-4096,253,211,3030
W,-6965,-149,-4138,54,387,3187
W,-6910,-118,-4153,6440,307,3195
W,-6826,-73,-4142,6417,173,3130
W,-6690,-42,-4129,6540,6493,3162
W,-6615,3,-4109,125,6312,3149
W,-6542,34,-4116,102,6205,3132
W,-6478,33,-4132,6461,6272,3204
W,-6473,23,-4126,6470,6286,3144
W,-6448,-18,-4131,6469,6351,3127
W,-6501,-66,-4119,67,6521,3242
W,-6592,-92,-4102,71,6457,3200
W,-6780,-119,-4076,202,6464,3085
W,-6933,-165,-4089,175,49,2944
W,-7001,-233,-4136,62,366,2950
W,-6983,-285,-4196,6450,718,3163
W,-6918,-248,-4203,6302,670,3273
W,-6855,-144,-4156,6459,240,3174
W,-6798,-46,-4098,72,6381,3222
W,-6786,39,-4043,214,6088,3220
W,-6783,70,-4017,281,5895,3059
W,-6765,11,-4044,126,6129,2977
W,-6772,-97,-4088,6541,5,3124
W,-6781,-186,-4111,6483,304,3169
W,-6812,-227,-4125,6550,411,3044
W,-6825,-228,-4126,6488,431,3064
W,-6884,-175,-4099,121,339,3091
W,-6852,-92,-4103,80,56,2997
W,-6729,-35,-4140,6533,26,3071
W,-6495,7,-4180,6301,7,3232
W,-6278,54,-4168,6231,6477,3403
W,-6158,128,-4089,6376,6108,3326
W,-6147,189,-3995,100,5732,3124
W,-6180,198,-3953,269,5680,2866
W,-6163,128,-3977,64,6082,2774
W,-6135,47,-3989,6387,6538,2823
W,-6132,14,-3971,6324,183,2903
W,-6049,60,-3963,6207,125,2844
W,-5852,113,-3989,6168,6544,2874
W,-5652,227,-3965,132,424,3371
W,-5179,650,-3621,379,278,3232
W,-4604,1187,-3386,6388,5785,2799
W,-3988,1705,-3108,6319,4833,2906
W,-3308,2250,-2350,6051,3668,2068
W,-2682,2609,-1936,5641,3294,944
W,-2014,2621,-2175,4817,3267,1553
W,-1592,2412,-2460,4537,3700,1959
W,-1336,2126,-2794,4849,4668,2271
W,-1061,1851,-3154,4661,5585,2353
W,-966,1525,-3524,4825,6116,2469
W,-962,1123,-3830,5077,120,2986
W,-1153,676,-3998,5634,512,3486
W,-1522,353,-4014,6353,672,3475
W,-1957,201,-3870,129,273,3304
W,-2483,90,-3675,744,6158,3293
W,-2856,34,-3624,1265,6402,2493
W,-2716,27,-3665,577,24,2744
W,-2701,2,-3706,327,247,2824
W,-2661,118,-3682,215,341,2793
W,-2475,285,-3596,6163,6476,2739
W,-2404,447,-3469,6000,6031,2501
W,-2439,609,-3336,5885,5486,2604
W,-2455,638,-3276,5590,5435,3087
W,-2461,559,-3278,5593,5918,2325
W,-2547,397,-3311,5881,6208,1973
W,-2625,112,-3403,6283,338,2866
W,-2755,-26,-3380,6544,701,3461
W,-3104,125,-3136,6527,6063,2855
W,-3770,373,-2913,730,4812,1971
W,-4198,267,-3042,889,5481,1572
W,-4454,-171,-3379,690,190,2515
W,-4798,-715,-3763,1141,1873,2860
W,-4901,-1094,-4129,1277,3086,3045
W,-4731,-1160,-4365,1179,3467,2942
W,-4313,-859,-4409,925,2706,3088
W,-3877,-320,-4275,617,1141,3341
W,-3466,236,-4083,41,6016,3541
W,-3224,580,-3961,6354,5220,3252
W,-2979,723,-3934,6288,5142,3047
W,-2734,788,-3972,6110,5050,2895
W,-2447,709,-4144,6221,5594,2810
W,-1822,529,-4371,5986,132,3233
W,-1249,400,-4509,5843,1003,3366
W,-985,365,-4396,5614,708,3766
