W,439,1185,-1419,6430,195,2914
W,440,1171,-1416,6418,178,2912
W,440,1163,-1407,6462,152,2919
W,440,1152,-1397,6460,138,2914
W,438,1140,-1383,6480,135,2919
W,437,1128,-1374,6485,107,2903
W,437,1118,-1367,6495,102,2910
W,437,1110,-1361,6496,94,2903
W,438,1102,-1357,6510,84,2906
W,437,1098,-1351,6520,75,2900
W,437,1093,-1347,6522,67,2896
W,439,1088,-1342,6535,66,2898
W,440,1082,-1340,6519,50,2889
W,440,1078,-1336,6539,52,2903
W,441,1073,-1333,6535,40,2893
W,442,1072,-1331,6536,35,2884
W,443,1074,-1329,6546,40,2890
W,443,1072,-1328,6546,32,2895
W,445,1070,-1333,6542,30,2898
W,445,1068,-1330,6543,35,2900
W,446,1067,-1325,6545,27,2893
W,445,1067,-1320,6541,28,2889
W,443,1070,-1319,6534,22,2887
W,439,1077,-1317,6538,8,2886
W,436,1086,-1309,6547,11,2882
W,436,1089,-1302,6550,6,2883
W,437,1091,-1298,6533,0,2869
W,438,1095,-1295,6544,8,2870
W,437,1098,-1293,6535,6549,2864
W,436,1099,-1289,6550,3,2862
W,436,1099,-1288,1,8,2861
W,432,1095,-1292,6517,6544,2862
W,412,1112,-1277,6537,6551,2859
W,401,1126,-1276,0,6541,2850
W,394,1138,-1271,10,6547,2845
W,390,1146,-1266,17,5,2838
W,394,1141,-1271,6543,6545,2844
W,398,1145,-1273,6548,5,2843
W,397,1150,-1279,6542,8,2852
W,392,1159,-1278,5,5,2856
W,389,1162,-1276,6544,0,2846
W,388,1165,-1274,0,4,2849
W,389,1164,-1273,6550,2,2853
W,390,1161,-1274,6550,5,2848
W,392,1159,-1275,2,5,2849
W,393,1157,-1277,6543,7,2849
W,392,1160,-1278,3,13,2851
W,391,1163,-1280,6551,2,2848
W,390,1165,-1280,1,5,2844
W,390,1167,-1281,6,7,2842
W,392,1165,-1281,1,9,2857
W,393,1165,-1281,6536,14,2864
W,399,1162,-1277,18,7,2845
W,404,1153,-1275,6534,6,2842
W,404,1152,-1277,5,4,2849
W,406,1150,-1280,6541,6,2847
W,406,1151,-1280,6552,8,2846
W,405,1152,-1281,6547,8,2852
W,405,1153,-1282,6545,8,2853
W,405,1153,-1281,6553,13,2864
W,406,1153,-1281,6550,13,2859
W,407,1155,-1283,6544,10,2859
W,409,1156,-1282,6545,7,2844
W,406,1156,-1282,6543,10,2856
W,401,1161,-1281,6535,15,2858
W,401,1166,-1278,29,4,2846
W,409,1155,-1273,8,9,2838
W,416,1145,-1273,6,7,2850
W,420,1136,-1275,6541,1,2841
W,424,1133,-1275,6552,6,2842
W,425,1132,-1277,6549,6,2838
W,426,1133,-1278,0,10,2847
W,426,1134,-1278,6550,11,2840
W,425,1135,-1279,6549,6,2847
W,425,1139,-1278,5,8,2852
W,426,1137,-1276,6547,2,2853
W,425,1139,-1276,0,7,2852
W,424,1140,-1277,6550,11,2847
W,425,1140,-1277,2,8,2838
W,427,1139,-1279,6549,8,2835
W,427,1140,-1280,1,2,2847
W,428,1139,-1278,6548,13,2840
W,429,1140,-1278,6549,8,2848
W,429,1141,-1278,6552,15,2845
W,429,1143,-1277,6551,7,2847
W,428,1144,-1276,6551,7,2842
W,428,1144,-1277,6552,13,2846
W,429,1144,-1278,3,11,2844
W,430,1143,-1280,6545,12,2851
W,431,1143,-1282,6549,13,2847
W,433,1144,-1282,6550,12,2849
W,435,1143,-1280,2,15,2845
W,436,1142,-1282,6545,10,2854
W,437,1144,-1283,6550,17,2858
W,438,1144,-1284,6545,15,2856
W,440,1145,-1286,6539,15,2857
W,440,1146,-1287,6545,15,2856
W,441,1148,-1288,6543,16,2860
W,442,1148,-1289,6546,19,2862
W,441,1148,-1289,6535,13,2862
W,441,1150,-1287,2,18,2863
W,440,1149,-1287,6547,16,2859
W,440,1150,-1286,6549,17,2863
W,440,1150,-1286,6549,13,2859
W,440,1151,-1287,6551,17,2862
W,440,1152,-1287,6546,11,2857
W,438,1156,-1288,6545,6,2860
W,436,1162,-1287,2,18,2867
W,437,1161,-1288,6542,13,2857
W,435,1165,-1288,6543,19,2868
W,434,1169,-1288,5,17,2864
W,434,1166,-1289,6542,11,2865
W,434,1167,-1289,6547,12,2864
W,434,1166,-1289,6549,19,2870
W,434,1166,-1289,6551,19,2868
W,435,1166,-1289,6542,12,2864
W,433,1167,-1289,6547,13,2860
W,434,1168,-1288,5,12,2861
W,435,1169,-1286,0,6,2865
W,437,1167,-1283,6551,12,2865
W,441,1164,-1281,5,10,2866
W,444,1161,-1282,6545,4,2864
W,445,1160,-1282,1,7,2861
W,445,1160,-1284,6548,9,2861
W,445,1160,-1284,6548,12,2861
W,443,1161,-1285,6548,7,2862
W,442,1164,-1285,6543,7,2864
W,440,1168,-1288,1,8,2864
W,438,1170,-1290,0,6,2867
W,439,1170,-1289,5,12,2859
W,439,1167,-1286,6543,4,2861
W,440,1169,-1285,11,7,2864
W,443,1163,-1286,6547,11,2857
W,445,1162,-1288,15,30,2854
W,449,1157,-1325,6551,58,2891
W,462,1151,-1350,6546,50,2942
W,466,1146,-1347,6534,45,2916
W,470,1144,-1335,6548,45,2927
W,470,1140,-1333,6550,27,2914
W,470,1136,-1330,6550,37,2914
W,471,1134,-1330,6551,28,2906
W,470,1135,-1328,6535,33,2904
W,468,1138,-1330,19,28,2913
